1759277106470,2122,134342253,11,0.000,0.000,0.000,255,0,0,0,0
1759277110361,3891,134346144,13,6.622,4.189,0.000,255,0,0,0,0
1759277114391,4030,134350174,10,6.593,0.000,0.000,255,0,0,0,0
1759277114391,0,134350174,12,-0.017,4.197,0.000,255,0,0,0,0
1759277116527,2136,134352310,11,0.000,0.000,0.000,255,0,0,0,0
1759277120379,3852,134356162,13,6.622,4.189,0.000,255,0,0,0,0
1759277124421,4042,134360204,10,6.593,0.000,0.000,255,0,0,0,0
1759277124421,0,134360204,12,-0.017,4.197,0.000,255,0,0,0,0
1759277126570,2149,134362353,11,0.000,0.000,0.000,255,0,0,0,0
1759277130387,3817,134366170,13,6.622,4.189,0.000,255,0,0,0,0
1759277134489,4102,134370272,10,6.593,0.000,0.000,255,0,0,0,0
1759277134489,0,134370272,12,-0.017,4.197,0.000,255,0,0,0,0
1759277136598,2109,134372381,11,0.000,0.000,0.000,255,0,0,0,0
1759277140392,3794,134376175,13,6.622,4.189,0.000,255,0,0,0,0
1759277144502,4110,134380285,10,6.593,0.000,0.000,255,0,0,0,0
1759277144502,0,134380285,12,-0.017,4.197,0.000,255,0,0,0,0
1759277146631,2129,134382414,11,0.000,0.000,0.000,255,0,0,0,0
1759277150406,3775,134386189,13,6.622,4.189,0.000,255,0,0,0,0
1759277154521,4115,134390304,10,6.593,0.000,0.000,255,0,0,0,0
1759277154521,0,134390304,12,-0.017,4.197,0.000,255,0,0,0,0
1759277156674,2153,134392457,11,0.000,0.000,0.000,255,0,0,0,0
1759277160409,3735,134396192,13,6.622,4.189,0.000,255,0,0,0,0
1759277164523,4114,134400306,10,6.593,0.000,0.000,255,0,0,0,0
1759277164523,0,134400306,12,-0.017,4.197,0.000,255,0,0,0,0
1759277166712,2189,134402495,11,0.000,0.000,0.000,255,0,0,0,0
1759277170416,3704,134406199,13,6.622,4.189,0.000,255,0,0,0,0
1759277174573,4157,134410356,10,6.593,0.000,0.000,255,0,0,0,0
1759277174573,0,134410356,12,-0.017,4.197,0.000,255,0,0,0,0
1759277176739,2166,134412522,11,0.000,0.000,0.000,255,0,0,0,0
1759277180455,3716,134416238,13,6.622,4.189,0.000,255,0,0,0,0
1759277184581,4126,134420364,10,6.593,0.000,0.000,255,0,0,0,0
1759277184581,0,134420364,12,-0.017,4.197,0.000,255,0,0,0,0
1759277186805,2224,134422588,11,0.000,0.000,0.000,255,0,0,0,0
1759277190473,3668,134426256,13,6.622,4.189,0.000,255,0,0,0,0
1759277194616,4143,134430399,10,6.593,0.000,0.000,255,0,0,0,0
1759277194617,1,134430400,12,-0.017,4.197,0.000,255,0,0,0,0
1759277196912,2295,134432695,11,0.000,0.000,0.000,255,0,0,0,0
1759277200501,3589,134436284,13,6.622,4.189,0.000,255,0,0,0,0
1759277204681,4180,134440464,10,6.593,0.000,0.000,255,0,0,0,0
1759277204681,0,134440464,12,-0.017,4.197,0.000,255,0,0,0,0
1759277206916,2235,134442699,11,0.000,0.000,0.000,255,0,0,0,0
1759277210543,3627,134446326,13,6.622,4.189,0.000,255,0,0,0,0
1759277214730,4187,134450513,10,6.593,0.000,0.000,255,0,0,0,0
1759277214730,0,134450513,12,-0.017,4.197,0.000,255,0,0,0,0
1759277216933,2203,134452716,11,0.000,0.000,0.000,255,0,0,0,0
1759277220546,3613,134456329,13,6.622,4.189,0.000,255,0,0,0,0
1759277224804,4258,134460587,10,6.593,0.000,0.000,255,0,0,0,0
1759277224804,0,134460587,12,-0.017,4.197,0.000,255,0,0,0,0
1759277227003,2199,134462786,11,0.000,0.000,0.000,255,0,0,0,0
1759277230555,3552,134466338,13,6.622,4.189,0.000,255,0,0,0,0
1759277234846,4291,134470629,10,6.593,0.000,0.000,255,0,0,0,0
1759277234846,0,134470629,12,-0.017,4.197,0.000,255,0,0,0,0
1759277237018,2172,134472801,11,0.000,0.000,0.000,255,0,0,0,0
1759277240625,3607,134476408,13,6.622,4.189,0.000,255,0,0,0,0
1759277244866,4241,134480649,10,6.593,0.000,0.000,255,0,0,0,0
1759277244866,0,134480649,12,-0.017,4.197,0.000,255,0,0,0,0
1759277247072,2206,134482855,11,0.000,0.000,0.000,255,0,0,0,0
1759277250676,3604,134486459,13,6.622,4.189,0.000,255,0,0,0,0
1759277254887,4211,134490670,10,6.593,0.000,0.000,255,0,0,0,0
1759277254887,0,134490670,12,-0.017,4.197,0.000,255,0,0,0,0
1759277257103,2216,134492886,11,0.000,0.000,0.000,255,0,0,0,0
1759277260721,3618,134496504,13,6.622,4.189,0.000,255,0,0,0,0
1759277264954,4233,134500737,10,6.593,0.000,0.000,255,0,0,0,0
1759277264954,0,134500737,12,-0.017,4.197,0.000,255,0,0,0,0
1759277267172,2218,134502955,11,0.000,0.000,0.000,255,0,0,0,0
1759277270786,3614,134506569,13,6.622,4.189,0.000,255,0,0,0,0
1759277274957,4171,134510740,10,6.593,0.000,0.000,255,0,0,0,0
1759277274957,0,134510740,12,-0.017,4.197,0.000,255,0,0,0,0
1759277277195,2238,134512978,11,0.000,0.000,0.000,255,0,0,0,0
1759277280850,3655,134516633,13,6.622,4.189,0.000,255,0,0,0,0
1759277285135,4285,134520918,10,6.593,0.000,0.000,255,0,0,0,0
1759277285135,0,134520918,12,-0.017,4.197,0.000,255,0,0,0,0
1759277287259,2124,134523042,11,0.000,0.000,0.000,255,0,0,0,0
1759277290875,3616,134526658,13,6.622,4.189,0.000,255,0,0,0,0
1759277295204,4329,134530987,10,6.593,0.000,0.000,255,0,0,0,0
1759277295204,0,134530987,12,-0.017,4.197,0.000,255,0,0,0,0
1759277297279,2075,134533062,11,0.000,0.000,0.000,255,0,0,0,0
1759277300926,3647,134536709,13,6.622,4.189,0.000,255,0,0,0,0
1759277305213,4287,134540996,10,6.593,0.000,0.000,255,0,0,0,0
1759277305213,0,134540996,12,-0.017,4.197,0.000,255,0,0,0,0
1759277307286,2073,134543069,11,0.000,0.000,0.000,255,0,0,0,0
1759277310934,3648,134546717,13,6.622,4.189,0.000,255,0,0,0,0
1759277315278,4344,134551061,10,6.593,0.000,0.000,255,0,0,0,0
1759277315278,0,134551061,12,-0.017,4.197,0.000,255,0,0,0,0
1759277317369,2091,134553152,11,0.000,0.000,0.000,255,0,0,0,0
1759277321021,3652,134556804,13,6.622,4.189,0.000,255,0,0,0,0
1759277325357,4336,134561140,10,6.593,0.000,0.000,255,0,0,0,0
1759277325357,0,134561140,12,-0.017,4.197,0.000,255,0,0,0,0
1759277327407,2050,134563190,11,0.000,0.000,0.000,255,0,0,0,0
1759277331099,3692,134566882,13,6.622,4.189,0.000,255,0,0,0,0
1759277335372,4273,134571155,10,6.593,0.000,0.000,255,0,0,0,0
1759277335372,0,134571155,12,-0.017,4.197,0.000,255,0,0,0,0
1759277337508,2136,134573291,11,0.000,0.000,0.000,255,0,0,0,0
1759277341176,3668,134576959,13,6.622,4.189,0.000,255,0,0,0,0
1759277345395,4219,134581178,10,6.593,0.000,0.000,255,0,0,0,0
1759277345395,0,134581178,12,-0.017,4.197,0.000,255,0,0,0,0
1759277347548,2153,134583331,11,0.000,0.000,0.000,255,0,0,0,0
1759277351188,3640,134586971,13,6.622,4.189,0.000,255,0,0,0,0
1759277355413,4225,134591196,10,6.593,0.000,0.000,255,0,0,0,0
1759277355413,0,134591196,12,-0.017,4.197,0.000,255,0,0,0,0
1759277357597,2184,134593380,11,0.000,0.000,0.000,255,0,0,0,0
1759277361253,3656,134597036,13,6.622,4.189,0.000,255,0,0,0,0
1759277365507,4254,134601290,10,6.593,0.000,0.000,255,0,0,0,0
1759277365507,0,134601290,12,-0.017,4.197,0.000,255,0,0,0,0
1759277367598,2091,134603381,11,0.000,0.000,0.000,255,0,0,0,0
1759277371276,3678,134607059,13,6.622,4.189,0.000,255,0,0,0,0
1759277375535,4259,134611318,10,6.593,0.000,0.000,255,0,0,0,0
1759277375535,0,134611318,12,-0.017,4.197,0.000,255,0,0,0,0
1759277377669,2134,134613452,11,0.000,0.000,0.000,255,0,0,0,0
1759277381322,3653,134617105,13,6.622,4.189,0.000,255,0,0,0,0
1759277385616,4294,134621399,10,6.593,0.000,0.000,255,0,0,0,0
1759277385616,0,134621399,12,-0.017,4.197,0.000,255,0,0,0,0
1759277387698,2082,134623481,11,0.000,0.000,0.000,255,0,0,0,0
1759277391358,3660,134627141,13,6.622,4.189,0.000,255,0,0,0,0
1759277395664,4306,134631447,10,6.593,0.000,0.000,255,0,0,0,0
1759277395664,0,134631447,12,-0.017,4.197,0.000,255,0,0,0,0
1759277397764,2100,134633547,11,0.000,0.000,0.000,255,0,0,0,0
1759277401375,3611,134637158,13,6.622,4.189,0.000,255,0,0,0,0
1759277405670,4295,134641453,10,6.593,0.000,0.000,255,0,0,0,0
1759277405670,0,134641453,12,-0.017,4.197,0.000,255,0,0,0,0
1759277407893,2223,134643676,11,0.000,0.000,0.000,255,0,0,0,0
1759277411430,3537,134647213,13,6.622,4.189,0.000,255,0,0,0,0
1759277415678,4248,134651461,10,6.593,0.000,0.000,255,0,0,0,0
1759277415678,0,134651461,12,-0.017,4.197,0.000,255,0,0,0,0
1759277417914,2236,134653697,11,0.000,0.000,0.000,255,0,0,0,0
1759277421495,3581,134657278,13,6.622,4.189,0.000,255,0,0,0,0
1759277425738,4243,134661521,10,6.593,0.000,0.000,255,0,0,0,0
1759277425738,0,134661521,12,-0.017,4.197,0.000,255,0,0,0,0
1759277427924,2186,134663707,11,0.000,0.000,0.000,255,0,0,0,0
1759277431538,3614,134667321,13,6.622,4.189,0.000,255,0,0,0,0
1759277435790,4252,134671573,10,6.593,0.000,0.000,255,0,0,0,0
1759277435791,1,134671574,12,-0.017,4.197,0.000,255,0,0,0,0
1759277437964,2173,134673747,11,0.000,0.000,0.000,255,0,0,0,0
1759277441617,3653,134677400,13,6.622,4.189,0.000,255,0,0,0,0
1759277445888,4271,134681671,10,6.593,0.000,0.000,255,0,0,0,0
1759277445888,0,134681671,12,-0.017,4.197,0.000,255,0,0,0,0
1759277448000,2112,134683783,11,0.000,0.000,0.000,255,0,0,0,0
1759277451693,3693,134687476,13,6.622,4.189,0.000,255,0,0,0,0
1759277455919,4226,134691702,10,6.593,0.000,0.000,255,0,0,0,0
1759277455919,0,134691702,12,-0.017,4.197,0.000,255,0,0,0,0
1759277458025,2106,134693808,11,0.000,0.000,0.000,255,0,0,0,0
1759277461694,3669,134697477,13,6.622,4.189,0.000,255,0,0,0,0
1759277465969,4275,134701752,10,6.593,0.000,0.000,255,0,0,0,0
1759277465969,0,134701752,12,-0.017,4.197,0.000,255,0,0,0,0
1759277468049,2080,134703832,11,0.000,0.000,0.000,255,0,0,0,0
1759277471708,3659,134707491,13,6.622,4.189,0.000,255,0,0,0,0
1759277476035,4327,134711818,10,6.593,0.000,0.000,255,0,0,0,0
1759277476036,1,134711819,12,-0.017,4.197,0.000,255,0,0,0,0
1759277478051,2015,134713834,11,0.000,0.000,0.000,255,0,0,0,0
1759277481718,3667,134717501,13,6.622,4.189,0.000,255,0,0,0,0
1759277486065,4347,134721848,10,6.593,0.000,0.000,255,0,0,0,0
1759277486065,0,134721848,12,-0.017,4.197,0.000,255,0,0,0,0
1759277488115,2050,134723898,11,0.000,0.000,0.000,255,0,0,0,0
1759277491741,3626,134727524,13,6.622,4.189,0.000,255,0,0,0,0
1759277496091,4350,134731874,10,6.593,0.000,0.000,255,0,0,0,0
1759277496091,0,134731874,12,-0.017,4.197,0.000,255,0,0,0,0
1759277498153,2062,134733936,11,0.000,0.000,0.000,255,0,0,0,0
1759277501772,3619,134737555,13,6.622,4.189,0.000,255,0,0,0,0
1759277506109,4337,134741892,10,6.593,0.000,0.000,255,0,0,0,0
1759277506109,0,134741892,12,-0.017,4.197,0.000,255,0,0,0,0
1759277508192,2083,134743975,11,0.000,0.000,0.000,255,0,0,0,0
1759277511902,3710,134747685,13,6.622,4.189,0.000,255,0,0,0,0
1759277516112,4210,134751895,10,6.593,0.000,0.000,255,0,0,0,0
1759277516112,0,134751895,12,-0.017,4.197,0.000,255,0,0,0,0
1759277518251,2139,134754034,11,0.000,0.000,0.000,255,0,0,0,0
1759277521967,3716,134757750,13,6.622,4.189,0.000,255,0,0,0,0
1759277526129,4162,134761912,10,6.593,0.000,0.000,255,0,0,0,0
1759277526129,0,134761912,12,-0.017,4.197,0.000,255,0,0,0,0
1759277528298,2169,134764081,11,0.000,0.000,0.000,255,0,0,0,0
1759277532029,3731,134767812,13,6.622,4.189,0.000,255,0,0,0,0
1759277536191,4162,134771974,10,6.593,0.000,0.000,255,0,0,0,0
1759277536191,0,134771974,12,-0.017,4.197,0.000,255,0,0,0,0
1759277538300,2109,134774083,11,0.000,0.000,0.000,255,0,0,0,0
1759277542086,3786,134777869,13,6.622,4.189,0.000,255,0,0,0,0
1759277546258,4172,134782041,10,6.593,0.000,0.000,255,0,0,0,0
1759277546258,0,134782041,12,-0.017,4.197,0.000,255,0,0,0,0
1759277548360,2102,134784143,11,0.000,0.000,0.000,255,0,0,0,0
1759277552148,3788,134787931,13,6.622,4.189,0.000,255,0,0,0,0
1759277556377,4229,134792160,10,6.593,0.000,0.000,255,0,0,0,0
1759277556377,0,134792160,12,-0.017,4.197,0.000,255,0,0,0,0
1759277558370,1993,134794153,11,0.000,0.000,0.000,255,0,0,0,0
1759277562194,3824,134797977,13,6.622,4.189,0.000,255,0,0,0,0
1759277566383,4189,134802166,10,6.593,0.000,0.000,255,0,0,0,0
1759277566383,0,134802166,12,-0.017,4.197,0.000,255,0,0,0,0
1759277568446,2063,134804229,11,0.000,0.000,0.000,255,0,0,0,0
1759277572215,3769,134807998,13,6.622,4.189,0.000,255,0,0,0,0
1759277576538,4323,134812321,10,6.593,0.000,0.000,255,0,0,0,0
1759277576538,0,134812321,12,-0.017,4.197,0.000,255,0,0,0,0
1759277578483,1945,134814266,11,0.000,0.000,0.000,255,0,0,0,0
1759277582309,3826,134818092,13,6.622,4.189,0.000,255,0,0,0,0
1759277586613,4304,134822396,10,6.593,0.000,0.000,255,0,0,0,0
1759277586613,0,134822396,12,-0.017,4.197,0.000,255,0,0,0,0
1759277588549,1936,134824332,11,0.000,0.000,0.000,255,0,0,0,0
1759277592335,3786,134828118,13,6.622,4.189,0.000,255,0,0,0,0
1759277596619,4284,134832402,10,6.593,0.000,0.000,255,0,0,0,0
1759277596619,0,134832402,12,-0.017,4.197,0.000,255,0,0,0,0
1759277598607,1988,134834390,11,0.000,0.000,0.000,255,0,0,0,0
1759277602401,3794,134838184,13,6.622,4.189,0.000,255,0,0,0,0
1759277606668,4267,134842451,10,6.593,0.000,0.000,255,0,0,0,0
1759277606668,0,134842451,12,-0.017,4.197,0.000,255,0,0,0,0
1759277608658,1990,134844441,11,0.000,0.000,0.000,255,0,0,0,0
1759277612417,3759,134848200,13,6.622,4.189,0.000,255,0,0,0,0
1759277616705,4288,134852488,10,6.593,0.000,0.000,255,0,0,0,0
1759277616705,0,134852488,12,-0.017,4.197,0.000,255,0,0,0,0
1759277618690,1985,134854473,11,0.000,0.000,0.000,255,0,0,0,0
1759277622444,3754,134858227,13,6.622,4.189,0.000,255,0,0,0,0
1759277626793,4349,134862576,10,6.593,0.000,0.000,255,0,0,0,0
1759277626793,0,134862576,12,-0.017,4.197,0.000,255,0,0,0,0
1759277628755,1962,134864538,11,0.000,0.000,0.000,255,0,0,0,0
1759277632458,3703,134868241,13,6.622,4.189,0.000,255,0,0,0,0
1759277636811,4353,134872594,10,6.593,0.000,0.000,255,0,0,0,0
1759277636811,0,134872594,12,-0.017,4.197,0.000,255,0,0,0,0
1759277638817,2006,134874600,11,0.000,0.000,0.000,255,0,0,0,0
1759277642508,3691,134878291,13,6.622,4.189,0.000,255,0,0,0,0
1759277646908,4400,134882691,10,6.593,0.000,0.000,255,0,0,0,0
1759277646908,0,134882691,12,-0.017,4.197,0.000,255,0,0,0,0
1759277648941,2033,134884724,11,0.000,0.000,0.000,255,0,0,0,0
1759277652580,3639,134888363,13,6.622,4.189,0.000,255,0,0,0,0
1759277656926,4346,134892709,10,6.593,0.000,0.000,255,0,0,0,0
1759277656926,0,134892709,12,-0.017,4.197,0.000,255,0,0,0,0
1759277659024,2098,134894807,11,0.000,0.000,0.000,255,0,0,0,0
1759277662616,3592,134898399,13,6.622,4.189,0.000,255,0,0,0,0
1759277666952,4336,134902735,10,6.593,0.000,0.000,255,0,0,0,0
1759277666952,0,134902735,12,-0.017,4.197,0.000,255,0,0,0,0
1759277669033,2081,134904816,11,0.000,0.000,0.000,255,0,0,0,0
1759277672677,3644,134908460,13,6.622,4.189,0.000,255,0,0,0,0
1759277677045,4368,134912828,10,6.593,0.000,0.000,255,0,0,0,0
1759277677045,0,134912828,12,-0.017,4.197,0.000,255,0,0,0,0
1759277679046,2001,134914829,11,0.000,0.000,0.000,255,0,0,0,0
1759277682689,3643,134918472,13,6.622,4.189,0.000,255,0,0,0,0
1759277687058,4369,134922841,10,6.593,0.000,0.000,255,0,0,0,0
1759277687058,0,134922841,12,-0.017,4.197,0.000,255,0,0,0,0
1759277689116,2058,134924899,11,0.000,0.000,0.000,255,0,0,0,0
1759277692725,3609,134928508,13,6.622,4.189,0.000,255,0,0,0,0
1759277697092,4367,134932875,10,6.593,0.000,0.000,255,0,0,0,0
1759277697092,0,134932875,12,-0.017,4.197,0.000,255,0,0,0,0
1759277699234,2142,134935017,11,0.000,0.000,0.000,255,0,0,0,0
1759277702895,3661,134938678,13,6.622,4.189,0.000,255,0,0,0,0
1759277707097,4202,134942880,10,6.593,0.000,0.000,255,0,0,0,0
1759277707097,0,134942880,12,-0.017,4.197,0.000,255,0,0,0,0
1759277709259,2162,134945042,11,0.000,0.000,0.000,255,0,0,0,0
1759277712903,3644,134948686,13,6.622,4.189,0.000,255,0,0,0,0
1759277717153,4250,134952936,10,6.593,0.000,0.000,255,0,0,0,0
1759277717153,0,134952936,12,-0.017,4.197,0.000,255,0,0,0,0
1759277719276,2123,134955059,11,0.000,0.000,0.000,255,0,0,0,0
1759277722944,3668,134958727,13,6.622,4.189,0.000,255,0,0,0,0
1759277727174,4230,134962957,10,6.593,0.000,0.000,255,0,0,0,0
1759277727174,0,134962957,12,-0.017,4.197,0.000,255,0,0,0,0
1759277729341,2167,134965124,11,0.000,0.000,0.000,255,0,0,0,0
1759277732979,3638,134968762,13,6.622,4.189,0.000,255,0,0,0,0
1759277737206,4227,134972989,10,6.593,0.000,0.000,255,0,0,0,0
1759277737206,0,134972989,12,-0.017,4.197,0.000,255,0,0,0,0
1759277739362,2156,134975145,11,0.000,0.000,0.000,255,0,0,0,0
